Sex,Site,State,Year,Rate
Both,Phys-Ob,Washington,2017,48.2
Both,Phys-Ob,Wisconsin,2017,51.7
Both,Phys-Ob,Alabama,2018,48.5
Both,Phys-Ob,Alaska,2018,52.8
Both,Phys-Ob,Arizona,2018,49.6
Both,Phys-Ob,Arkansas,2018,53
Both,Phys-Ob,California,2018,47.7
Both,Phys-Ob,Colorado,2018,48.1
Both,Phys-Ob,Connecticut,2018,54.9
Both,Phys-Ob,Delaware,2018,51.7
Both,Phys-Ob,District of Columbia,2018,43
Both,Phys-Ob,Florida,2018,49.3
Both,Phys-Ob,Georgia,2018,49.9
Both,Phys-Ob,Hawaii,2018,52.5
Both,Phys-Ob,Idaho,2018,45.8
Both,Phys-Ob,Illinois,2018,51.2
Both,Phys-Ob,Indiana,2018,52.5
Both,Phys-Ob,Iowa,2018,56.3
Both,Phys-Ob,Kansas,2018,52.7
Both,Phys-Ob,Kentucky,2018,60.9
Both,Phys-Ob,Louisiana,2018,58.1
Both,Phys-Ob,Maine,2018,52.9
Both,Phys-Ob,Maryland,2018,49.8
Both,Phys-Ob,Massachusetts,2018,52.6
Both,Phys-Ob,Michigan,2018,49.4
Both,Phys-Ob,Minnesota,2018,51.3
Both,Phys-Ob,Mississippi,2018,54.3
Both,Phys-Ob,Missouri,2018,51.4
Both,Phys-Ob,Montana,2018,45.2
Both,Phys-Ob,Nebraska,2018,56.9
Both,Phys-Ob,Nevada,2018,46.8
Both,Phys-Ob,New Hampshire,2018,53
Both,Phys-Ob,New Jersey,2018,53.1
Both,Phys-Ob,New Mexico,2018,56.7
Both,Phys-Ob,New York,2018,57.4
Both,Phys-Ob,North Carolina,2018,50.1
Both,Phys-Ob,North Dakota,2018,49.8
Both,Phys-Ob,Ohio,2018,56.4
Both,Phys-Ob,Oklahoma,2018,52.8
Both,Phys-Ob,Oregon,2018,48
Both,Phys-Ob,Pennsylvania,2018,57.2
Both,Phys-Ob,Rhode Island,2018,46.8
Both,Phys-Ob,South Carolina,2018,50.3
Both,Phys-Ob,South Dakota,2018,58.8
Both,Phys-Ob,Tennessee,2018,50.7
Both,Phys-Ob,Texas,2018,52.5
Both,Phys-Ob,Utah,2018,49.8
Both,Phys-Ob,Vermont,2018,48.7
Both,Phys-Ob,Virginia,2018,44.6
Both,Phys-Ob,Washington,2018,48.7
Both,Phys-Ob,Wisconsin,2018,48.6
Both,Phys-Ob,Alabama,2019,52.5
Both,Phys-Ob,Alaska,2019,60.4
Both,Phys-Ob,Arizona,2019,50.3
Both,Phys-Ob,Arkansas,2019,56.5
Both,Phys-Ob,California,2019,50.2
Both,Phys-Ob,Colorado,2019,43.4
Both,Phys-Ob,Connecticut,2019,56.1
Both,Phys-Ob,Delaware,2019,55.2
Both,Phys-Ob,District of Columbia,2019,41.3
Both,Phys-Ob,Florida,2019,50.2
Both,Phys-Ob,Georgia,2019,47.5
Both,Phys-Ob,Hawaii,2019,59.3
Both,Phys-Ob,Idaho,2019,50.7
Both,Phys-Ob,Illinois,2019,51.5
Both,Phys-Ob,Indiana,2019,56
Both,Phys-Ob,Iowa,2019,53.7
Both,Phys-Ob,Kansas,2019,55.7
Both,Phys-Ob,Kentucky,2019,63.7
Both,Phys-Ob,Louisiana,2019,61.6
Both,Phys-Ob,Maine,2019,58.6
Both,Phys-Ob,Maryland,2019,49.7
Both,Phys-Ob,Massachusetts,2019,48.9
Both,Phys-Ob,Michigan,2019,51.6
Both,Phys-Ob,Minnesota,2019,50.9
Both,Phys-Ob,Mississippi,2019,49.3
Both,Phys-Ob,Missouri,2019,52.5
Both,Phys-Ob,Montana,2019,53
Both,Phys-Ob,Nebraska,2019,55.5
Both,Phys-Ob,Nevada,2019,43.6
Both,Phys-Ob,New Hampshire,2019,49.7
Both,Phys-Ob,New Jersey,2019,55.5
Both,Phys-Ob,New Mexico,2019,59.7
Both,Phys-Ob,New York,2019,61
Both,Phys-Ob,North Carolina,2019,48.8
Both,Phys-Ob,North Dakota,2019,56.2
Both,Phys-Ob,Ohio,2019,54.1
Both,Phys-Ob,Oklahoma,2019,54.9
Both,Phys-Ob,Oregon,2019,51
Both,Phys-Ob,Pennsylvania,2019,57.9
Both,Phys-Ob,Rhode Island,2019,54.7
Both,Phys-Ob,South Carolina,2019,49.3
Both,Phys-Ob,South Dakota,2019,64.2
Both,Phys-Ob,Tennessee,2019,53
Both,Phys-Ob,Texas,2019,51.4
Both,Phys-Ob,Utah,2019,55.4
Both,Phys-Ob,Vermont,2019,55.2
Both,Phys-Ob,Virginia,2019,48.2
Both,Phys-Ob,Washington,2019,47.6
Both,Phys-Ob,Wisconsin,2019,52.8
Both,Phys-Ob,Alabama,2020,48
Both,Phys-Ob,Alaska,2020,46.7
Both,Phys-Ob,Arizona,2020,44.8
Both,Phys-Ob,Arkansas,2020,50.5
Both,Phys-Ob,California,2020,44.1
Both,Phys-Ob,Colorado,2020,42
Both,Phys-Ob,Connecticut,2020,50.3
Both,Phys-Ob,Delaware,2020,56.1
Both,Phys-Ob,District of Columbia,2020,36
Both,Phys-Ob,Florida,2020,49.6
Both,Phys-Ob,Georgia,2020,46.7
Both,Phys-Ob,Hawaii,2020,54.1
Both,Phys-Ob,Idaho,2020,56.6
Both,Phys-Ob,Illinois,2020,46.7
Both,Phys-Ob,Indiana,2020,49.3
Both,Phys-Ob,Iowa,2020,51.2
Both,Phys-Ob,Kansas,2020,53.3
Both,Phys-Ob,Kentucky,2020,56
Both,Phys-Ob,Louisiana,2020,55
Both,Phys-Ob,Maine,2020,52.8
Both,Phys-Ob,Maryland,2020,45.9
Both,Phys-Ob,Massachusetts,2020,45.1
Both,Phys-Ob,Michigan,2020,47.6
Both,Phys-Ob,Minnesota,2020,48.4
Both,Phys-Ob,Mississippi,2020,44.4
Both,Phys-Ob,Missouri,2020,49.8
Both,Phys-Ob,Montana,2020,54.3
Both,Phys-Ob,Nebraska,2020,54.8
Both,Phys-Ob,Nevada,2020,45.4
Both,Phys-Ob,New Hampshire,2020,50.1
Both,Phys-Ob,New Jersey,2020,47.6
Both,Phys-Ob,New Mexico,2020,47.7
Both,Phys-Ob,New York,2020,51.2
Both,Phys-Ob,North Carolina,2020,46.9
Both,Phys-Ob,North Dakota,2020,44.9
Both,Phys-Ob,Ohio,2020,52.1
Both,Phys-Ob,Oklahoma,2020,55.7
Both,Phys-Ob,Oregon,2020,46.2
Both,Phys-Ob,Pennsylvania,2020,50.7
Both,Phys-Ob,Rhode Island,2020,45.9
Both,Phys-Ob,South Carolina,2020,44.1
Both,Phys-Ob,South Dakota,2020,53.6
Both,Phys-Ob,Tennessee,2020,49.5
Both,Phys-Ob,Texas,2020,49.4
Both,Phys-Ob,Utah,2020,55.1
Both,Phys-Ob,Vermont,2020,43.3
Both,Phys-Ob,Virginia,2020,44.6
Both,Phys-Ob,Washington,2020,46.3
Both,Phys-Ob,Wisconsin,2020,45
Both,Phys-Ob,Alabama,2021,48
Both,Phys-Ob,Alaska,2021,46.3
Both,Phys-Ob,Arizona,2021,48.8
Both,Phys-Ob,Arkansas,2021,55.3
Both,Phys-Ob,California,2021,49.6
Both,Phys-Ob,Colorado,2021,47.2
Both,Phys-Ob,Connecticut,2021,61.9
Both,Phys-Ob,Delaware,2021,59.2
Both,Phys-Ob,District of Columbia,2021,50
Both,Phys-Ob,Florida,2021,53.1
Both,Phys-Ob,Georgia,2021,52.7
Both,Phys-Ob,Hawaii,2021,58.8
Both,Phys-Ob,Idaho,2021,48.7
Both,Phys-Ob,Illinois,2021,53.3
Both,Phys-Ob,Indiana,2021,52.9
Both,Phys-Ob,Iowa,2021,54.5
Both,Phys-Ob,Kansas,2021,55.7
Both,Phys-Ob,Kentucky,2021,64
Both,Phys-Ob,Louisiana,2021,55.2
Both,Phys-Ob,Maine,2021,59.8
Both,Phys-Ob,Maryland,2021,49.8
Both,Phys-Ob,Massachusetts,2021,53.5
Both,Phys-Ob,Michigan,2021,49.3
Both,Phys-Ob,Minnesota,2021,51.7
Both,Phys-Ob,Mississippi,2021,51.8
Both,Phys-Ob,Missouri,2021,53.5
Both,Phys-Ob,Montana,2021,51
Both,Phys-Ob,Nebraska,2021,60.8
Both,Phys-Ob,Nevada,2021,46.7
Both,Phys-Ob,New Hampshire,2021,56.2
Both,Phys-Ob,New Jersey,2021,56.2
Both,Phys-Ob,New Mexico,2021,61
Both,Phys-Ob,New York,2021,62.1
Both,Phys-Ob,North Carolina,2021,50.9
Both,Phys-Ob,North Dakota,2021,58.1
Both,Phys-Ob,Ohio,2021,57.3
Both,Phys-Ob,Oklahoma,2021,58.9
Both,Phys-Ob,Oregon,2021,46
Both,Phys-Ob,Pennsylvania,2021,55.5
Both,Phys-Ob,Rhode Island,2021,52
Both,Phys-Ob,South Carolina,2021,47.2
Both,Phys-Ob,South Dakota,2021,58.4
Both,Phys-Ob,Tennessee,2021,50.8
Both,Phys-Ob,Texas,2021,53.6
Both,Phys-Ob,Utah,2021,57.5
Both,Phys-Ob,Vermont,2021,54.6
Both,Phys-Ob,Virginia,2021,44.7
Both,Phys-Ob,Washington,2021,49.5
Both,Phys-Ob,Wisconsin,2021,54
Both,Phys-Ob,Alabama,2022,51.5
Both,Phys-Ob,Alaska,2022,51.8
Both,Phys-Ob,Arizona,2022,49.7
Both,Phys-Ob,Arkansas,2022,53.6
Both,Phys-Ob,California,2022,49
Both,Phys-Ob,Colorado,2022,48
Both,Phys-Ob,Connecticut,2022,62.8
Both,Phys-Ob,Delaware,2022,52
Both,Phys-Ob,District of Columbia,2022,47.9
Both,Phys-Ob,Florida,2022,53.6
Both,Phys-Ob,Georgia,2022,52.1
Both,Phys-Ob,Hawaii,2022,60.7
Both,Phys-Ob,Idaho,2022,43.8
Both,Phys-Ob,Illinois,2022,53.9
Both,Phys-Ob,Indiana,2022,53.2
Both,Phys-Ob,Iowa,2022,61.2
Both,Phys-Ob,Kansas,2022,55.6
Both,Phys-Ob,Kentucky,2022,63.8
Both,Phys-Ob,Louisiana,2022,57.3
Both,Phys-Ob,Maine,2022,57
Both,Phys-Ob,Maryland,2022,49.3
Both,Phys-Ob,Massachusetts,2022,43.3
Both,Phys-Ob,Michigan,2022,53.8
Both,Phys-Ob,Minnesota,2022,53.7
Both,Phys-Ob,Mississippi,2022,53.2
Both,Phys-Ob,Missouri,2022,56.5
Both,Phys-Ob,Montana,2022,54.5
Both,Phys-Ob,Nebraska,2022,53.9
Both,Phys-Ob,Nevada,2022,50.5
Both,Phys-Ob,New Hampshire,2022,50.7
Both,Phys-Ob,New Jersey,2022,59.3
Both,Phys-Ob,New Mexico,2022,55.6
Both,Phys-Ob,New York,2022,60.9
Both,Phys-Ob,North Carolina,2022,52.7
Both,Phys-Ob,North Dakota,2022,54.5
Both,Phys-Ob,Ohio,2022,54.3
Both,Phys-Ob,Oklahoma,2022,61.5
Both,Phys-Ob,Oregon,2022,45.4
Both,Phys-Ob,Pennsylvania,2022,55
Both,Phys-Ob,Rhode Island,2022,46.9
Both,Phys-Ob,South Carolina,2022,46.5
Both,Phys-Ob,South Dakota,2022,53.7
Both,Phys-Ob,Tennessee,2022,51.9
Both,Phys-Ob,Texas,2022,53.2
Both,Phys-Ob,Utah,2022,59.7
Both,Phys-Ob,Vermont,2022,45
Both,Phys-Ob,Virginia,2022,46.5
Both,Phys-Ob,Washington,2022,49.6
Both,Phys-Ob,Wisconsin,2022,56.1
Male,Phys-Ob,Alabama,2001,26.6
Male,Phys-Ob,Alaska,2001,27.3
Male,Phys-Ob,Arizona,2001,24.8
Male,Phys-Ob,Arkansas,2001,28.1
Male,Phys-Ob,California,2001,23.5
Male,Phys-Ob,Colorado,2001,22.5
Male,Phys-Ob,Connecticut,2001,29.9
Male,Phys-Ob,Delaware,2001,31
Male,Phys-Ob,District of Columbia,2001,32.5
Male,Phys-Ob,Florida,2001,28.9
Male,Phys-Ob,Georgia,2001,25.4
Male,Phys-Ob,Hawaii,2001,28.9
Male,Phys-Ob,Idaho,2001,23.6
Male,Phys-Ob,Illinois,2001,26.5
Male,Phys-Ob,Indiana,2001,27.9
Male,Phys-Ob,Iowa,2001,25.4
Male,Phys-Ob,Kansas,2001,26.1
Male,Phys-Ob,Kentucky,2001,27.8
Male,Phys-Ob,Louisiana,2001,28.7
Male,Phys-Ob,Maine,2001,26.2
Male,Phys-Ob,Maryland,2001,24.4
Male,Phys-Ob,Massachusetts,2001,27.5
Male,Phys-Ob,Michigan,2001,27.9
Male,Phys-Ob,Minnesota,2001,23
Male,Phys-Ob,Mississippi,2001,
Male,Phys-Ob,Missouri,2001,31.1
Male,Phys-Ob,Montana,2001,24.8
Male,Phys-Ob,Nebraska,2001,24.4
Male,Phys-Ob,Nevada,2001,24.1
Male,Phys-Ob,New Hampshire,2001,29.6
Male,Phys-Ob,New Jersey,2001,29.9
Male,Phys-Ob,New Mexico,2001,25.6
Male,Phys-Ob,New York,2001,28.6
Male,Phys-Ob,North Carolina,2001,27.6
Male,Phys-Ob,North Dakota,2001,23.8
Male,Phys-Ob,Ohio,2001,25.3
Male,Phys-Ob,Oklahoma,2001,23.5
Male,Phys-Ob,Oregon,2001,21.7
Male,Phys-Ob,Pennsylvania,2001,31.7
Male,Phys-Ob,Rhode Island,2001,37
Male,Phys-Ob,South Carolina,2001,27.9
Male,Phys-Ob,South Dakota,2001,16.5
Male,Phys-Ob,Tennessee,2001,25.8
Male,Phys-Ob,Texas,2001,29.9
Male,Phys-Ob,Utah,2001,24.4
Male,Phys-Ob,Vermont,2001,29
Male,Phys-Ob,Virginia,2001,22.5
Male,Phys-Ob,Washington,2001,24.6
Male,Phys-Ob,Wisconsin,2001,27.4
Male,Phys-Ob,Alabama,2002,28.9
Male,Phys-Ob,Alaska,2002,23.6
Male,Phys-Ob,Arizona,2002,27.4
Male,Phys-Ob,Arkansas,2002,25.4
Male,Phys-Ob,California,2002,23.6
Male,Phys-Ob,Colorado,2002,22.6
Male,Phys-Ob,Connecticut,2002,28.5
Male,Phys-Ob,Delaware,2002,34.4
Male,Phys-Ob,District of Columbia,2002,39.6
Male,Phys-Ob,Florida,2002,28.4
Male,Phys-Ob,Georgia,2002,28.2
Male,Phys-Ob,Hawaii,2002,28.6
Male,Phys-Ob,Idaho,2002,27.1
Male,Phys-Ob,Illinois,2002,28.8
Male,Phys-Ob,Indiana,2002,28.2
Male,Phys-Ob,Iowa,2002,29.2
Male,Phys-Ob,Kansas,2002,24.6
Male,Phys-Ob,Kentucky,2002,29.4
Male,Phys-Ob,Louisiana,2002,31.4
Male,Phys-Ob,Maine,2002,24.5
Male,Phys-Ob,Maryland,2002,27.2
Male,Phys-Ob,Massachusetts,2002,31.1
Male,Phys-Ob,Michigan,2002,28.8
Male,Phys-Ob,Minnesota,2002,26.8
Male,Phys-Ob,Mississippi,2002,
Male,Phys-Ob,Missouri,2002,29.9
Male,Phys-Ob,Montana,2002,31
Male,Phys-Ob,Nebraska,2002,23.6
Male,Phys-Ob,Nevada,2002,23.5
Male,Phys-Ob,New Hampshire,2002,22.9
Male,Phys-Ob,New Jersey,2002,30.1
Male,Phys-Ob,New Mexico,2002,26.6
Male,Phys-Ob,New York,2002,29.5
Male,Phys-Ob,North Carolina,2002,28.7
Male,Phys-Ob,North Dakota,2002,26.1
Male,Phys-Ob,Ohio,2002,25.5
Male,Phys-Ob,Oklahoma,2002,29
Male,Phys-Ob,Oregon,2002,21.3
Male,Phys-Ob,Pennsylvania,2002,31.2
Male,Phys-Ob,Rhode Island,2002,32.4
Male,Phys-Ob,South Carolina,2002,33.5
Male,Phys-Ob,South Dakota,2002,24.8
Male,Phys-Ob,Tennessee,2002,27.5
Male,Phys-Ob,Texas,2002,29.8
Male,Phys-Ob,Utah,2002,20.3
Male,Phys-Ob,Vermont,2002,24.4
Male,Phys-Ob,Virginia,2002,23.3
Male,Phys-Ob,Washington,2002,28.8
Male,Phys-Ob,Wisconsin,2002,25.2
Male,Phys-Ob,Alabama,2003,32.4
Male,Phys-Ob,Alaska,2003,29.9
Male,Phys-Ob,Arizona,2003,28.6
Male,Phys-Ob,Arkansas,2003,28.5
Male,Phys-Ob,California,2003,24.4
Male,Phys-Ob,Colorado,2003,22
Male,Phys-Ob,Connecticut,2003,31.4
Male,Phys-Ob,Delaware,2003,31.7
Male,Phys-Ob,District of Columbia,2003,28.8
Male,Phys-Ob,Florida,2003,30.6
Male,Phys-Ob,Georgia,2003,27.4
Male,Phys-Ob,Hawaii,2003,32.5
Male,Phys-Ob,Idaho,2003,26.9
Male,Phys-Ob,Illinois,2003,28.3
Male,Phys-Ob,Indiana,2003,28
Male,Phys-Ob,Iowa,2003,30
Male,Phys-Ob,Kansas,2003,26.1
Male,Phys-Ob,Kentucky,2003,34.9
Male,Phys-Ob,Louisiana,2003,32.7
Male,Phys-Ob,Maine,2003,26.5
Male,Phys-Ob,Maryland,2003,29.2
Male,Phys-Ob,Massachusetts,2003,29
Male,Phys-Ob,Michigan,2003,29.1
Male,Phys-Ob,Minnesota,2003,24.1
Male,Phys-Ob,Mississippi,2003,34.1
Male,Phys-Ob,Missouri,2003,32.1
Male,Phys-Ob,Montana,2003,23
Male,Phys-Ob,Nebraska,2003,26.8
Male,Phys-Ob,Nevada,2003,24
Male,Phys-Ob,New Hampshire,2003,24
Male,Phys-Ob,New Jersey,2003,28.6
Male,Phys-Ob,New Mexico,2003,28.8
Male,Phys-Ob,New York,2003,30.4
Male,Phys-Ob,North Carolina,2003,28.4
Male,Phys-Ob,North Dakota,2003,23.9
Male,Phys-Ob,Ohio,2003,25.3
Male,Phys-Ob,Oklahoma,2003,29.9
Male,Phys-Ob,Oregon,2003,23.5
Male,Phys-Ob,Pennsylvania,2003,32
Male,Phys-Ob,Rhode Island,2003,30
Male,Phys-Ob,South Carolina,2003,29.9
Male,Phys-Ob,South Dakota,2003,25.9
Male,Phys-Ob,Tennessee,2003,29.5
Male,Phys-Ob,Texas,2003,29.9
Male,Phys-Ob,Utah,2003,28.6
Male,Phys-Ob,Vermont,2003,36.9
Male,Phys-Ob,Virginia,2003,25.1
Male,Phys-Ob,Washington,2003,24.3
Male,Phys-Ob,Wisconsin,2003,27.6
Male,Phys-Ob,Alabama,2004,31.8
Male,Phys-Ob,Alaska,2004,31.3
Male,Phys-Ob,Arizona,2004,27.3
Male,Phys-Ob,Arkansas,2004,28.3
Male,Phys-Ob,California,2004,24.7
Male,Phys-Ob,Colorado,2004,24.2
Male,Phys-Ob,Connecticut,2004,30.1
Male,Phys-Ob,Delaware,2004,26
Male,Phys-Ob,District of Columbia,2004,26.9
Male,Phys-Ob,Florida,2004,29
Male,Phys-Ob,Georgia,2004,31.9
Male,Phys-Ob,Hawaii,2004,35.9
Male,Phys-Ob,Idaho,2004,25.6
Male,Phys-Ob,Illinois,2004,29.7
Male,Phys-Ob,Indiana,2004,30.9
Male,Phys-Ob,Iowa,2004,28.8
Male,Phys-Ob,Kansas,2004,27.7
Male,Phys-Ob,Kentucky,2004,33.7
Male,Phys-Ob,Louisiana,2004,32.8
Male,Phys-Ob,Maine,2004,30.3
Male,Phys-Ob,Maryland,2004,29
Male,Phys-Ob,Massachusetts,2004,30.1
Male,Phys-Ob,Michigan,2004,29.1
Male,Phys-Ob,Minnesota,2004,28
Male,Phys-Ob,Mississippi,2004,37.4
Male,Phys-Ob,Missouri,2004,29.1
Male,Phys-Ob,Montana,2004,16.6
Male,Phys-Ob,Nebraska,2004,29
Male,Phys-Ob,Nevada,2004,24.8
Male,Phys-Ob,New Hampshire,2004,30.3
Male,Phys-Ob,New Jersey,2004,33.2
Male,Phys-Ob,New Mexico,2004,28.6
Male,Phys-Ob,New York,2004,31.3
Male,Phys-Ob,North Carolina,2004,29.3
Male,Phys-Ob,North Dakota,2004,24.1
Male,Phys-Ob,Ohio,2004,29.4
Male,Phys-Ob,Oklahoma,2004,27.8
Male,Phys-Ob,Oregon,2004,26.6
Male,Phys-Ob,Pennsylvania,2004,32.1
Male,Phys-Ob,Rhode Island,2004,36
Male,Phys-Ob,South Carolina,2004,29.2
Male,Phys-Ob,South Dakota,2004,30.4
Male,Phys-Ob,Tennessee,2004,31.8
Male,Phys-Ob,Texas,2004,31.6
Male,Phys-Ob,Utah,2004,17.4
Male,Phys-Ob,Vermont,2004,28
Male,Phys-Ob,Virginia,2004,26.8
Male,Phys-Ob,Washington,2004,29
Male,Phys-Ob,Wisconsin,2004,27.6
Male,Phys-Ob,Alabama,2005,32.4
Male,Phys-Ob,Alaska,2005,26.4
Male,Phys-Ob,Arizona,2005,27.1
Male,Phys-Ob,Arkansas,2005,32.7
Male,Phys-Ob,California,2005,26.4
Male,Phys-Ob,Colorado,2005,24.2
Male,Phys-Ob,Connecticut,2005,34.1
Male,Phys-Ob,Delaware,2005,30.7
Male,Phys-Ob,District of Columbia,2005,35.7
Male,Phys-Ob,Florida,2005,30.7
Male,Phys-Ob,Georgia,2005,28.8
Male,Phys-Ob,Hawaii,2005,40.5
Male,Phys-Ob,Idaho,2005,25.4
Male,Phys-Ob,Illinois,2005,30.8
Male,Phys-Ob,Indiana,2005,30.9
Male,Phys-Ob,Iowa,2005,33.4
Male,Phys-Ob,Kansas,2005,28.7
Male,Phys-Ob,Kentucky,2005,33.9
Male,Phys-Ob,Louisiana,2005,32.1
Male,Phys-Ob,Maine,2005,27.8
Male,Phys-Ob,Maryland,2005,26.8
Male,Phys-Ob,Massachusetts,2005,35.5
Male,Phys-Ob,Michigan,2005,28.9
Male,Phys-Ob,Minnesota,2005,28.1
Male,Phys-Ob,Mississippi,2005,33.3
Male,Phys-Ob,Missouri,2005,34
Male,Phys-Ob,Montana,2005,26.2
Male,Phys-Ob,Nebraska,2005,32.2
Male,Phys-Ob,Nevada,2005,26
Male,Phys-Ob,New Hampshire,2005,30.3
Male,Phys-Ob,New Jersey,2005,33
Male,Phys-Ob,New Mexico,2005,28.9
Male,Phys-Ob,New York,2005,31.7
Male,Phys-Ob,North Carolina,2005,34.4
Male,Phys-Ob,North Dakota,2005,23.1
Male,Phys-Ob,Ohio,2005,28.6
Male,Phys-Ob,Oklahoma,2005,29.9
Male,Phys-Ob,Oregon,2005,24.8
Male,Phys-Ob,Pennsylvania,2005,32.9
Male,Phys-Ob,Rhode Island,2005,35
Male,Phys-Ob,South Carolina,2005,28
Male,Phys-Ob,South Dakota,2005,28
Male,Phys-Ob,Tennessee,2005,32.9
Male,Phys-Ob,Texas,2005,30.5
Male,Phys-Ob,Utah,2005,26.5
Male,Phys-Ob,Vermont,2005,20.3
Male,Phys-Ob,Virginia,2005,27.8
Male,Phys-Ob,Washington,2005,29
Male,Phys-Ob,Wisconsin,2005,25.2
Male,Phys-Ob,Alabama,2006,35.7
Male,Phys-Ob,Alaska,2006,25.5
Male,Phys-Ob,Arizona,2006,26.4
Male,Phys-Ob,Arkansas,2006,27.9
Male,Phys-Ob,California,2006,26.6
Male,Phys-Ob,Colorado,2006,25.8
Male,Phys-Ob,Connecticut,2006,30.9
Male,Phys-Ob,Delaware,2006,41
Male,Phys-Ob,District of Columbia,2006,25.6
Male,Phys-Ob,Florida,2006,31.9
Male,Phys-Ob,Georgia,2006,27.9
Male,Phys-Ob,Hawaii,2006,40.9
Male,Phys-Ob,Idaho,2006,28
Male,Phys-Ob,Illinois,2006,31.2
Male,Phys-Ob,Indiana,2006,30.2
Male,Phys-Ob,Iowa,2006,29.5
Male,Phys-Ob,Kansas,2006,33
Male,Phys-Ob,Kentucky,2006,38.8
Male,Phys-Ob,Louisiana,2006,33.3
Male,Phys-Ob,Maine,2006,32.7
Male,Phys-Ob,Maryland,2006,31.8
Male,Phys-Ob,Massachusetts,2006,33.1
Male,Phys-Ob,Michigan,2006,29.9
Male,Phys-Ob,Minnesota,2006,30.6
Male,Phys-Ob,Mississippi,2006,34
Male,Phys-Ob,Missouri,2006,31.7
Male,Phys-Ob,Montana,2006,24.9
Male,Phys-Ob,Nebraska,2006,30.8
Male,Phys-Ob,Nevada,2006,31.4
Male,Phys-Ob,New Hampshire,2006,30.4
Male,Phys-Ob,New Jersey,2006,32.9
Male,Phys-Ob,New Mexico,2006,31.7
Male,Phys-Ob,New York,2006,32.3
Male,Phys-Ob,North Carolina,2006,32.5
Male,Phys-Ob,North Dakota,2006,25.4
Male,Phys-Ob,Ohio,2006,32.2
Male,Phys-Ob,Oklahoma,2006,32.3
Male,Phys-Ob,Oregon,2006,27.6
Male,Phys-Ob,Pennsylvania,2006,35.6
Male,Phys-Ob,Rhode Island,2006,32.4
Male,Phys-Ob,South Carolina,2006,32.7
Male,Phys-Ob,South Dakota,2006,24.2
Male,Phys-Ob,Tennessee,2006,33.6
Male,Phys-Ob,Texas,2006,30.7
Male,Phys-Ob,Utah,2006,26.6
Male,Phys-Ob,Vermont,2006,27.4
Male,Phys-Ob,Virginia,2006,29.9
Male,Phys-Ob,Washington,2006,30.4
Male,Phys-Ob,Wisconsin,2006,29.1
Male,Phys-Ob,Alabama,2007,33.8
Male,Phys-Ob,Alaska,2007,31.8
Male,Phys-Ob,Arizona,2007,28.8
Male,Phys-Ob,Arkansas,2007,34.5
Male,Phys-Ob,California,2007,26.7
Male,Phys-Ob,Colorado,2007,26.8
Male,Phys-Ob,Connecticut,2007,35
Male,Phys-Ob,Delaware,2007,40.8
Male,Phys-Ob,District of Columbia,2007,35.1
Male,Phys-Ob,Florida,2007,32.3
Male,Phys-Ob,Georgia,2007,30.3
Male,Phys-Ob,Hawaii,2007,42
Male,Phys-Ob,Idaho,2007,29.7
Male,Phys-Ob,Illinois,2007,32.4
Male,Phys-Ob,Indiana,2007,30.8
Male,Phys-Ob,Iowa,2007,34.4
Male,Phys-Ob,Kansas,2007,36.4
Male,Phys-Ob,Kentucky,2007,39.9
Male,Phys-Ob,Louisiana,2007,32.3
Male,Phys-Ob,Maine,2007,32
Male,Phys-Ob,Maryland,2007,31.3
Male,Phys-Ob,Massachusetts,2007,33.3
Male,Phys-Ob,Michigan,2007,31.3
Male,Phys-Ob,Minnesota,2007,32.2
Male,Phys-Ob,Mississippi,2007,38.4
Male,Phys-Ob,Missouri,2007,34.2
Male,Phys-Ob,Montana,2007,25.4
Male,Phys-Ob,Nebraska,2007,31.9
Male,Phys-Ob,Nevada,2007,28
Male,Phys-Ob,New Hampshire,2007,30.6
Male,Phys-Ob,New Jersey,2007,33.7
Male,Phys-Ob,New Mexico,2007,24.4
Male,Phys-Ob,New York,2007,35.6
Male,Phys-Ob,North Carolina,2007,35.2
Male,Phys-Ob,North Dakota,2007,34
Male,Phys-Ob,Ohio,2007,30.4
Male,Phys-Ob,Oklahoma,2007,31.9
Male,Phys-Ob,Oregon,2007,27.1
Male,Phys-Ob,Pennsylvania,2007,35.7
Male,Phys-Ob,Rhode Island,2007,39.5
Male,Phys-Ob,South Carolina,2007,32.5
Male,Phys-Ob,South Dakota,2007,32.7
Male,Phys-Ob,Tennessee,2007,33.2
Male,Phys-Ob,Texas,2007,30.6
Male,Phys-Ob,Utah,2007,24
Male,Phys-Ob,Vermont,2007,31
Male,Phys-Ob,Virginia,2007,33.3
Male,Phys-Ob,Washington,2007,25.9
Male,Phys-Ob,Wisconsin,2007,28.6
Male,Phys-Ob,Alabama,2008,35.8
Male,Phys-Ob,Alaska,2008,34.3
Male,Phys-Ob,Arizona,2008,33.4
Male,Phys-Ob,Arkansas,2008,35.2
Male,Phys-Ob,California,2008,28.5
Male,Phys-Ob,Colorado,2008,23.7
Male,Phys-Ob,Connecticut,2008,34
Male,Phys-Ob,Delaware,2008,45.1
Male,Phys-Ob,District of Columbia,2008,30.8
Male,Phys-Ob,Florida,2008,32.8
Male,Phys-Ob,Georgia,2008,30.5
Male,Phys-Ob,Hawaii,2008,31.4
Male,Phys-Ob,Idaho,2008,29
Male,Phys-Ob,Illinois,2008,30.6
